node_id,is_rare
21167,False
15144,False
4777,False
21165,False
21112,False
2652,False
2169,False
18351,False
2659,False
21224,False
21225,False
5092,False
2665,False
3193,False
3090,False
5184,False
6215,False
2670,False
2664,False
17590,True
6186,False
6256,False
2493,False
2677,False
2676,False
5394,False
5583,False
5429,False
2095,False
16717,False
2682,False
16718,True
24744,False
2071,False
4565_2803_2801,False
2866,False
24477,False
2907_2692,False
6055,False
10768,False
5858,False
5601,False
2702,False
2752,False
5596,False
18330,False
4957,False
4953,False
6085,False
4075,False
2713,False
2718_3731_3732_3734_3875_3958,False
19500,False
20574,False
16738,False
2785,False
3381,False
2727,False
5170,False
2724,False
2930,False
21117,False
2748,False
2739,False
2741,False
2742,False
16275,False
3612,False
2746,False
2745,False
6206,False
5461,False
2751,False
5140,False
5615,True
3985,False
6006,False
24609,False
2760,False
6143,False
16285,False
2764,False
21327,False
5595,False
2770,False
15925_17031_17030_17034,True
21322,False
642,False
6423,False
628,False
3159,False
2604,False
21348,False
3260,False
640,False
3263,False
4625,False
2802,False
4567,False
3686,False
21110,False
1672,False
5138,False
20641,False
1358,False
5177,False
2809,False
2369,False
21354,False
2817,False
1502,False
21227,False
6474,False
2829,False
653,False
44787,False
40679,False
6406,False
45054,False
2848,False
2852,False
37743,False
2168,False
2857,False
5411,False
2225,False
2490,False
2861,False
2853,False
2865,False
6047,False
3420,False
471,False
6447,False
2872,False
2874,False
16277,False
6485,False
2879,False
16255,False
2883,False
21118,False
4868,False
24611,False
3142,False
2912,False
3107,False
2915,False
37736,False
2918,False
2370,False
5210,False
6745,False
6975,False
20663,False
2367,False
6646,False
24296,False
18352,False
1651,False
1470,False
3501,False
3574,False
21663,False
6915_16170_22768,False
24652,False
1023,False
44999,False
21229,False
2658,False
2485,False
21039,False
2637,False
2406,False
544,False
2994,False
19954,False
386,False
18510,False
2998,False
15935,False
18201,True
16280,False
4037,False
5549,False
36511,False
5005,True
2232,False
37737,False
5137,False
4539,False
18729,False
3028,False
2108,False
3031,False
40676,False
2854,False
6720,False
598,False
6853_3042,False
2165,False
5057,False
5232,False
24279_4265_918,False
2681,False
2772,False
21527,False
21662,False
3060,False
21545,False
5605,False
2537,False
6969,False
3067,False
1597,False
21231,False
24239,False
7008,False
3209,False
2475,False
21386,False
21379,False
1322,False
21530,False
3510,False
17663,False
18191,True
16713,False
3153,False
24797,False
2911,False
2334,False
19781,False
3164,False
3103,False
21631_21633,False
2913,False
16691_4000_3999,False
21499,False
3165,False
2786,False
3169,False
521,False
5524,False
3853,False
3190,False
3275,False
3192,False
18532,False
2732,False
5278,False
2113,False
6029,False
18511,False
5522,False
5519,False
1487,False
3215,False
2206,False
21143,False
3235_3932,False
2640,False
5635,False
5004,False
24890,False
21232,False
21355,False
3250,False
21508,False
3257,False
21088_4373,False
21578,False
3277,False
21366,False
21233,False
24320,False
11366,False
21521,False
4723,False
4125,False
21469,False
21514,False
1092,False
21465,False
3291,False
2173,False
21065,False
21251,False
37742,False
3314,False
2140,False
4710,False
5035,False
3330,False
5602,False
6980_3333,False
18369,False
6444,False
646,False
2562,False
17588,False
21541,False
3210,False
37740,False
3352,False
2426,False
3379,False
3361,False
18506,False
1204,False
1501,False
5214,False
2448,False
3378,False
100070,False
6135,False
3200,False
4081,False
45055,False
5040,True
6036,False
2507,False
5079,False
3401,False
2073,False
4479,False
3750,False
3400,False
16739,False
3403,False
44878,False
18171,True
24888,False
5613,False
6973,False
2193,False
6108,False
21482,False
1584,False
2533,False
3422,False
3604,False
6373,False
6167,False
502,False
3443,False
24337,False
3426,False
20204,False
24475,False
2060,False
644,False
24886,False
5067,False
2875,False
21191,False
21546,False
3002,False
3408,False
6102,False
18509,True
6203,False
3495,False
5056,False
18534,True
2944,False
21579,False
952,False
5207,False
2871,False
16740,False
3392,False
20539,False
21067,False
40674,False
15062,False
3523,False
6939_1110,False
44789,False
2512,False
24240,False
5590,False
24615,False
5157,False
5525_3540,False
6056,False
6074,False
56815,False
3500,False
3493,False
3490,False
6202,False
6157,False
18513,False
4053,False
6198,False
993,False
21239,False
1834,False
16096,True
5440,True
16248,False
44996,False
21119,False
21120,False
21237,False
4005,False
21091,False
21629,False
3295,False
922,False
3631,False
603,False
2867,False
2810,False
6962,False
20581,False
20588,False
5236,False
18666,True
8171,False
16231,False
2623,False
6817,False
3634,False
3665,False
4139,False
5026,False
3001,False
5068,False
515,False
21378,False
3664,False
16700,True
3633,False
3460,False
3464,False
3695,False
3693,False
3698,False
4433,False
3100,False
3614,False
2503,False
3173,False
402,False
3143,False
3715,False
3717,False
6350,False
3719,False
2621_4176,False
3121,False
3724,False
3725,False
3730,False
3405,False
3516,False
3733,False
3517,False
3735,False
600,False
377,False
3395,False
6427,False
3744,False
3878,False
3912,False
4188,False
2299_2298,False
44991,False
3751,False
6353_3923_4327_4457,False
21483,False
21475,False
3757,False
37250,False
20577,False
6344,False
3760,False
3762,False
3761_3765,False
3057,False
42494,False
2270,False
5794,False
3772,False
21109,False
21467,False
21925,False
16262,False
3356,False
3508,False
3758,False
3120,False
6446,False
3008,False
3791,False
2834,False
2836,False
4197,False
3812,False
2928,False
24659,False
21238,False
45001,False
3386,False
2480,False
3819,False
3820,False
3821,False
3755,False
3442,False
3825,False
6298,False
3668,False
16463,False
19927,False
2109,False
2395,False
3829,False
15136,False
4950,False
1063,False
3834,False
3837,False
3429,False
24282,False
2991,False
3841,False
21450,False
2505,False
21497,False
3843,False
3393,False
2892,False
6145,False
3849,False
24648,False
3863,False
3222,False
3109,False
2914,False
3869,False
3813,False
2362,False
5211,False
6700,False
3214,False
21462,False
2398,False
3787,False
3890,False
5611,False
40678,False
2558,False
3126,False
3681_3899,False
21507,False
1731,False
5097,False
2919,False
3910,False
4064,False
2969,False
548,False
21515,False
21511,False
36591,False
3359,False
2194,False
4071,False
21323,False
5606,False
45002,False
5380,False
17885,True
21168,False
3293,False
3434,False
2468,False
3428,False
2482,False
4989,False
21472,False
2063,False
3248,False
3050,False
5454,False
2150,False
4359,False
2622,False
3669,False
3444,False
3982,False
3273,False
3158,False
6192,False
3204,False
2578_3992_4012,False
3994,False
16095,False
24660,False
2316,False
4007,False
2837,False
3514,False
24746,False
4015_4016,False
3578,False
3658,False
60765,False
6603,False
4010_20654_381,False
3811,False
3342,False
44906,False
2221_4044,False
3077,False
3112,False
3513,False
3763,False
3729,False
18515,False
4055_4923,False
4062,False
4063,False
44970,False
3887,False
3886,False
3427,False
2355,False
6200,False
3486,False
20656,False
4107_2966,False
3402,False
2720,False
21358,False
4111,False
24500,False
56816,False
44337,False
27026,False
3960,False
2518,False
3864,False
18843,False
4156,False
3296,False
1869,False
21066,False
5182,False
6340,False
4187,True
6209,False
19296,False
4830,False
4191,False
3481,False
4192,False
2814,False
3606,False
2536,False
6407,False
3032,False
3145,False
15067,False
4211,False
3463,False
2214,False
4452,False
6045,False
21473,False
18381,False
4244,False
17387_4060_4105_4521,True
3266,True
43839,False
20685,False
20687,False
3478,False
3445,False
3455,False
16742,False
21309,False
4262,False
16715,False
2798,False
3208,False
2058,False
2804,False
6043,False
4004,False
6189,False
3861,False
6245,False
5192,False
2116,False
2766,False
4080,False
4291,False
4358,False
4293,False
4357,False
3507,False
6890,False
3421,False
3424,False
4308,False
4309,False
2795,False
3975,False
2291,False
3363,False
3795,False
5167,False
37252,False
21477,False
1748,False
4286,False
4285,False
1378,False
3639,False
23206,False
2655,False
2651,False
24341,False
3072,False
6346,False
4034,False
3078,False
2730,False
1724,False
1293,False
3473,False
20690,False
4365,False
3268,False
3262,False
4334,False
6247,False
3236,False
3237,False
4398,False
36501,False
3950,False
4412,False
2997,False
3774,False
2979,False
3589,False
3581,False
6351,False
21388,False
3752,False
21484,False
6243,False
5032,False
24661,False
42485,False
2707,False
4109,False
5216,False
6076,False
24502,False
3238,False
4491,False
16273,False
43707,False
20225,False
24643,False
24636,False
591,False
4332,False
6883,False
3461,False
6097,False
4141,False
4389,False
21254,False
37745,False
2585,False
4322,False
6254,False
6134,False
45056,False
4345,False
43579,False
1229,False
43905_2572_1255_3479_43919,False
771,False
4555,False
2678,False
3413,False
42976,False
22519,False
17853,True
5545,False
4595,False
4605,False
4608,False
21364,False
5515,False
5286,False
20675,False
5507,False
4609,False
5898,False
5857,False
6834,False
4611,False
24415,False
1126,False
45057,False
21240,False
5806,False
21333,False
6998,False
20076,True
21241,False
20665,False
1627,False
4652,False
21053_6104,False
6311,False
1419,False
4693,False
4698,False
21242,False
44743,False
21357,False
43243,False
602,False
37744,False
16037,False
20213,True
1661,False
18407_20091,False
21243,False
6111,False
3930,False
4725,False
18531,False
2514,False
21244,False
6284,False
15798,False
2182,False
5206,False
37871,False
17307,False
4737,False
5362,False
21380,False
5756,False
4773,False
2970,False
6814,False
4853,False
6322,False
2776,False
15691,True
4603,False
4959,False
5235,False
5002,False
24647,False
24879,False
2473,False
5917,False
2815,False
15455,True
100010,False
4863,False
4865,False
4872_4873,False
2155,False
24277,False
4885,False
11782,False
4883,False
2643,False
37792_45015_224,False
15188,False
19278,False
5728,False
6607,False
4920,False
5631,True
43885,False
4930_1996,False
19820,False
5584,False
21162,False
2889,False
17594,True
20596,False
44710,False
5168,False
56806,False
5574,False
430,False
17143,False
5494,False
11118,False
2267,False
2926,False
5252,False
21583,False
21652,False
470,False
16635,False
6107,False
6316,False
44993,False
16729,False
15447,True
45024,False
6306,False
552,False
5187,False
15157,False
17345,False
2924,False
5374,False
2813,False
15757,False
6856,False
21195,False
24297,False
23370,False
6349,False
21452,False
6105,False
20753,False
2789,False
30701,False
17841,False
44983,False
100321,False
22034,False
21682,False
3308,True
25303,False
6923,False
16104,False
588,False
568,False
6704,False
44347,False
40732,False
5379,False
569,False
611,False
21095,False
510,False
24474,False
5939,False
21178,False
24885,False
16123,False
2847,False
15667,True
6617,False
5254,False
5258,False
5299,False
605,False
19453,True
17181,False
5301,False
21245,False
1735,False
6693,False
837,False
37847,False
21197,False
37747,False
5315,False
5479,False
23557,False
6706,False
766,False
21681,False
44974,False
21208,False
20804,False
5334,False
5786,False
15933_15932_15619_15934,False
37940,False
5231,False
6715,False
18087,True
18438,False
2134,False
2036,False
5623,False
1104,False
21945,False
5344,False
5530,False
5047,False
21246,False
2331,False
100086,False
54868,False
19297,False
5424,False
5567,False
6597,False
1967,False
1336,False
5155,False
5812,False
16708,True
5277,False
5477,False
5480,False
19183,False
1697,False
6513,False
616,False
618,False
20125,False
24388,False
18093,False
21086,False
17742,False
21310,False
24665,False
44919,False
5011_5535,False
5101,False
24644,False
24313,False
24317,False
30700,False
5617,False
2459_7004_25512,False
19512,False
6233,False
5608,False
18521,True
16180,False
827,False
18634,False
20144,False
18787,False
20142,False
24315,False
6921,False
24618,False
5109,False
25371,False
5985,False
5973,False
5161,False
1674,False
3014_4514,False
5896,False
5704,False
6924,False
5644,False
19362,True
15141,False
5914,False
2031,False
21697,False
15659,False
15215,False
15879,False
4656,False
16511,False
5989_5697,False
5876,False
5718,False
5747,False
3781_5607_18597,False
263,False
5707,False
25082,False
5994,False
16075,True
5762,False
5871,False
100030,False
415,False
1812,False
20082,False
4380_19482,False
23149,False
5229,False
5609,False
1989,False
43953,False
30603,False
5780,False
6743,False
369,False
24571,False
21184,False
6793,False
19147,False
5111_286,False
5889,False
21040,False
44750,False
5651,False
21839,False
5777,False
18630,False
4917,False
16494,False
589,False
774,False
16177,False
15928,False
17137,True
5815,False
2884,False
5899,False
24627,False
5565,False
6279,False
15119,False
307,False
41850,False
36696,False
20601,False
5114,False
5980,False
2154,False
5922,False
5242,False
18667,False
11786_5324_24332,False
1563,False
5944,False
24934,False
879,False
7019,False
5356,False
41261,False
6230,False
15220,False
15335,False
5696,False
25370,False
45058,False
551,False
5043,False
17341,False
21192,False
2167,False
3196,False
6028,False
527,False
21659,False
6249,False
21400,False
6126,False
6088,False
525,False
6155,False
2486,False
21468,False
4974,False
21454,False
3061,False
3661,False
36688,False
20325,True
20633,False
44887,False
16726,False
16286,False
6161,False
6162,False
6165,False
21392,False
6231,False
6160,False
6258,False
5073_44794,False
15682,False
21335,False
2973,False
6352,False
3549,False
24478,False
24483,False
21343,False
44964,False
21416,False
17128,False
6220,False
8277,False
42493,False
24292,False
5193,False
6861,True
16784,False
540,False
5031,False
2404,False
4695,False
6272,False
3194,False
6403,False
21009,False
4202,False
21064,False
45069,False
2722,False
6335,True
24387,False
5307,False
5893,False
633,False
21331,False
6285,False
44740,False
15683,False
6224,False
6365,False
16685,False
2178,False
21498,False
6109,False
5599,False
5112,False
15818,False
20644,False
2477,False
6221,False
21398,False
530,False
24662,False
1852,False
19473,True
4724,False
18079,True
535,False
6478,False
20653,False
37746,False
15867,True
1938,False
21460,False
19063,False
3996,False
17763,False
6523,False
6533,False
6530,False
27766,False
20087,False
6574,False
6541,False
6619,False
60766,False
19286,False
21653,False
6594,False
2260,False
45011,False
6819,False
6584,False
6570,False
5230,False
6580,False
5083,False
19337,False
43771,False
6564,False
19268,False
2523,False
21396,False
6563,False
6622,False
15950,False
6878,False
2492,False
15077,False
21312,False
5433,False
2824,False
2679,False
4001,False
5523,False
15905,False
21661,False
17131,False
20294,False
565,True
6705,False
6808,False
5346,False
21258,False
2989_2990,False
6987,False
4900,False
3311,False
5201,False
21679,False
6751,False
1751,False
24913,False
17975,False
665,False
5674,False
365,False
24468,False
6810,False
45072,False
2564,False
16999,False
20090,False
17641,False
18926,True
1371,False
6686,False
21249,False
5841,False
24263,False
2508,False
24813,False
18215,True
6904,False
21463,False
40998,False
44782,False
19832,False
1259,False
1316,False
6936,False
1786,False
6682,False
1459,False
2901,False
2233,False
37735,False
2372,False
4978,False
6997,False
21250,False
4685,False
5297,False
6662,False
7018,False
7023,False
15495,False
15501,False
15620,False
21005,True
5350,False
18559,False
17432,False
19294,False
18232,False
19685,True
15322,False
17676,False
19292,False
19271,False
43007,False
17824,True
6238,False
5391,False
19707,False
15929,False
17434,False
4983,False
15746,False
19236,False
17855,False
16789,False
20197,False
17139,True
20276_20270,False
16565,False
20232,False
5,False
17666_17670_20093_20096_18250,False
20215,False
17132,True
5144,False
405,False
18516,False
18771,False
15145,False
20063,False
15658,False
6527,False
20148,False
20156,False
19285,False
19066,False
19211,True
15246,False
19942,False
19686_19687,False
22800,False
16227,True
17846,False
100309,True
19690,False
19700,False
15385,False
42973,False
19715,False
16756,False
17957,False
15657,False
17261,False
17370,False
19293,False
17260,False
17259,False
15488,False
16229,False
20286,False
15331,False
19703,False
19698_19699,False
19054,False
15770_16553,False
18240,False
15262,True
15476,False
15852,False
15855,False
17266,True
17595,False
19702,False
17428,False
20042,False
100237,False
24573,False
17760,False
3615,False
16998,False
20374,False
20375,False
20377_20376_20373_20372_20379_20378_21548_18610_18611,False
100196,False
100150,False
15765,False
18591,True
2216,False
16950,False
17369,False
18075,True
15214,False
17435,True
20161_20463,False
18230,False
20018,False
19697,False
16046,False
19284,False
17429,False
43537,False
15,False
18727,False
27749,False
8779,False
17310,False
17762,False
18888,False
20212,True
763,False
24471,False
17121,False
15704,False
17234,False
17662,False
20165,False
761,False
16887,False
15338,False
22904,False
15491,False
17038,False
20153_20360_20361,False
16524,False
1085,False
17922,True
15547,False
4985_693_24613_1866,False
6618,True
4782,False
19704,False
16420,False
6949,False
20245,False
20132,False
15083,False
15329,False
16516,True
118,False
15990,True
100184,True
17756,False
43009,False
15216,False
15880,False
16329,False
15496,False
17891,False
19716,False
20023_15222_15221,False
15930,False
16365,True
18538,False
19452,True
20072,False
15643,False
19299,False
16028,False
1115,False
17893,False
19270,False
100240,False
100238,False
15822,False
18231,False
4746,False
19303,False
15961,False
16643,True
5321,False
20244,False
1341,False
19601,False
15617,False
18502,False
17604,True
15111,False
19628,False
18174,False
16697,False
19520,False
20218,False
334,False
20117,False
15846,False
16629,False
16375,False
16894,False
16513,False
19692,False
17953,False
1411,False
167,False
20248_1457,False
20208,False
5510,False
15903,False
2408,False
21026_19277,False
15902,False
34217,True
5333,False
16892,False
15895,False
16896,False
19827,False
19575,True
24304,False
15947_17262_17263,True
17274,False
17339,True
19305,False
18037,False
16910,False
18795,False
19712,False
15360,False
4617,False
16235,False
20195,False
16907,False
15504,False
6053,False
20297,False
19694,False
15333,False
21630,False
4670_5282_19561,False
15939,False
17119,False
486,False
17017,False
15185,False
18188,False
16904,False
3005,False
17625_17626,False
20211,False
20272,False
19044,False
21189,False
18453,True
24462,False
17198,False
6744,False
23757,False
15318,False
16056,False
11119,False
15210,False
15160,False
20235,False
16797,False
19817,False
42966,False
15499,False
19281,False
16891,False
17965,False
15830_15831,False
20240,False
15355_15352_18894,False
5801,False
100036,False
16117,False
2921_19952_18701,True
18949,True
16195,False
18010_20122,True
17021,False
20274,False
15459,True
100084,False
5342,False
19741,False
16895,False
15359_15361,False
15134,False
20179,False
20205,False
15854,False
12061,False
15650,False
20277,False
17136,True
20478,True
16799,False
43878,False
20249,False
18385,False
21522,False
5166,False
21106,False
3281,False
5382,False
15213,False
16120,False
19119,False
15227,False
2342,False
16956,False
19046,False
19232,False
19301,False
995,False
24238,False
16382,False
15856,False
447,False
17425,False
845,True
147,False
20496,True
18398,False
9,False
20732,False
82,False
15651,False
100091,False
20937,False
2429,False
15924,True
1999_5149,False
1560_100239_1878,False
17747,False
18790_18789_18788,False
4338,False
24280_18456,False
20119,False
17168,False
15853,False
16187,False
727,False
18549,False
19629,False
18609,False
15310,False
15710,False
15135,False
18782,False
17914_17915,False
15087,True
17059,True
15362,False
8813,True
723,False
21029,False
6988,False
762,False
722,False
1708,False
17023,False
20163,False
19691,False
2249,False
15679,False
100241,False
1222,False
6460,False
19859,False
9043,False
1641,False
15207,False
3233,False
19282,False
20051,False
16168,False
19723,False
100014,False
15161,False
15208,False
17427,False
17329,True
19220,False
15079,False
15748,False
16906,False
17656,False
3321,False
16893,False
16886,False
1713,False
20103,False
15180,False
20044_20046_15244_20047,True
17774,False
20281,False
20154,False
16987,True
7035,False
17421,False
2561,False
17764,False
19824,False
17714,False
20531,False
19595,False
21124,False
18479_19847_23601_60783,True
19593,False
15129_15130,True
40653,False
16501,False
20489_11754,False
45012,False
20203,False
16402,False
16808,False
16403,False
16790,False
19229,False
19215,False
16337,False
22410,False
22409,False
15962,False
17351,False
104,False
20098,False
105,False
819,False
11679,False
4731,False
19175,True
15364_15358,False
17118,False
17104,False
4739,False
17069,False
16397,False
19251,False
18677,True
20768,False
16612,False
20045,False
15131,False
1334,False
20159,False
18814,False
19146,False
15126,False
15951,False
19216,False
19718_22723,False
15489,False
18288,False
17740,False
16328,False
17716,False
16336,False
16327,False
16801,False
20231,False
18120_18118_18119_18117,False
20233,False
17114_15915,False
20043,False
20143,False
20280,False
45016,False
22687_4742,False
16405,False
15581,False
18042,False
20118,False
17305,False
17739,False
15178,False
20237,False
18036,False
19240,False
2597,False
15369,True
15699,False
15167,True
1328,False
20529,False
20528,True
100126,False
16805,False
66,False
20134,False
20130,False
2441,False
10779,False
19126,False
19688,False
19238,False
17688,False
20106,False
15181,False
17706,False
4905,False
15212,False
17759,False
15211,False
15209,False
15366,False
17749,False
19689,False
15778,True
16198,False
100029,False
20113,False
16628,False
20586,False
15722,True
2244,False
2247,False
16555,False
15323,False
16677,False
20111,False
17313,False
18035,False
15179,False
17689,False
19225,False
16326,False
40566,False
20105,False
18241,False
16341,False
17037,False
17024,False
18944,True
6507,False
16361,False
15624_17186_19265_15625_17187,False
129,False
17753,False
19241,False
23258,False
17738,False
16118,False
16325,False
18402,False
17961,False
17035,False
30703,False
15490,False
16632,False
17687,False
15653,False
19228,False
698,False
16399,False
2045,False
37870,False
17350,False
19705,False
4,False
15709,False
17693,False
100343,False
15708,False
15877,False
858,False
15978,False
6825,True
16796,False
6040,False
24626,False
17713,False
16961,False
18424,False
17624,False
1567,False
17717,False
20228,False
19242,False
5308,False
20229,False
16136,False
152,False
20112,False
18233,False
734,False
17390,True
15132,False
15182,False
31178,False
17415,False
16152,False
16145,False
16143,False
16334,False
100225,False
16153,False
16109,False
18743,False
44977,False
21016,False
607,False
15610,False
37858,False
17718,False
18889,False
16121,True
16151,False
17129,False
20265,False
20257,False
16578,True
2350,False
5803_18619,False
17271,False
20267,False
20282,False
15204,True
18720_18717,False
17919,False
17356,False
20241,False
16620_6965,False
45052,False
18104,False
17954,False
4619,False
44764,False
18605,False
17708,True
20109,False
19233,False
5518,False
17969,False
17306,False
45014,False
16543,True
17320,True
20703,False
16540,True
19662,True
20585,False
19596,False
16398,False
20041,False
17323,False
16340,False
15052,False
20291,True
20287,False
6840,False
18554,True
19237,False
20107,False
5287,False
100131,False
17016,False
20504,True
20160,False
17720,True
45020,False
17103,False
15655,False
17744,False
20210,False
17736,False
20227,False
17971,False
45017,False
17847,False
18662,True
17686,False
20392,False
16428,False
17966,False
18202,False
19856,True
5364,False
16240,False
15611,True
16400,False
18558,False
17748,False
425,False
18496,False
19586,False
20491,False
44749,False
16160,True
100148,False
15920,False
17007,False
20216,False
17010,False
17916,False
16088,True
456,False
44200,False
100146,False
20836,False
18451,False
5489,False
15150,False
17004,False
21944,False
19219,False
17304,False
100039,False
20070,False
43209,False
19948,True
17912,False
17009,False
100089,False
17886,False
100124,False
100000,False
16980,False
16803,False
19351,False
20175,False
16335,False
20339,False
14,False
16802,False
19787_15174_33862,False
100152,False
19227,False
20604,False
17269,False
19256,False
15975,False
136,True
20230,False
20219,False
15921,False
16196,False
16154,False
18187,False
17057,True
16492,False
15989,False
25445,False
428,False
10595,False
33304,False
2478,False
16794,False
16298,False
16297,False
16793,False
16792,False
4675,False
16795,False
16226,False
18831,False
18639,False
16191,False
16108,False
16901,False
5115,False
30,False
5579,False
44338,False
16110,False
15825,False
19006,False
16199,False
16058_43969,False
100080,False
5217,False
16587,False
16144,False
21060,False
17090,True
18796,False
19460,False
20217,False
2470,False
19717,False
16933,False
16916,False
19010,True
16192,False
19071,True
20146,False
16911,False
18291,False
2114,False
18303_476,False
100100,False
6412,False
24664,False
16215,False
15088,True
15505,False
19714,False
100175,False
18024,True
100234,False
8264_19511,False
19747,False
17146,False
17144,False
984_44210,False
16949,False
17627,True
93,False
20220,False
6909,False
14471,False
16142,False
15363,False
15487,False
20180,False
33352,False
15976,False
17302,False
153,True
397,False
100064,False
4955,False
17338,False
19541_17634,False
16602,True
16200,False
19231,False
16920,False
16538,False
351,False
3337,False
17173,True
188,False
16223,False
5130,False
18758,False
16798,False
19806,True
5452,False
20702_44742,True
8004,False
100228,False
16883,False
166,False
16141,False
20057,False
21311,False
18239,False
16972,False
20238,False
2009_12050_12100,False
1823,False
5259,False
16965,False
15492_5435,False
17750,False
20343,False
100311,False
21024,False
16201,False
100108,False
16473,False
16902,False
18262,False
16190,False
16189,False
15700,False
18550,False
16909,False
17397,False
16912,False
16958,False
16599,True
19995,False
17182,False
17352,False
16377,False
17998,False
19053,False
3227,False
18827,True
210,False
1902,False
182,False
33947,False
18289,False
15133,False
18162,True
16116,False
16913,False
18395,False
5445,False
17898,True
20101,False
17015,False
16954,False
18151,True
10293,True
21038,False
100147,False
20078,True
20587,False
44744,False
16900,False
16952,False
16884,False
16542,True
16888,False
1684,False
45018,False
15497,False
15922,False
16905,False
1549,False
20068,False
16536,False
16917,False
5365_20677,False
15789,False
17684,False
16942,False
16150,False
17766,False
23224,False
13229,True
16915,False
44699,False
100040,False
17368,False
16903,False
15688,False
16967,False
17962,False
19394,True
44655,True
13311,False
16897,False
2012,False
24307,False
17385,False
44209,False
16885,False
18283_18282,False
18779,False
7101,True
17754,False
42982,False
16502,False
19577,True
100121,False
19138,True
16991,True
18618,False
16951,False
18446,False
17709,False
13742,False
25513,False
5049,False
20133,False
17956,False
17897,True
17899,True
20075,True
18319,True
17052,True
18869,True
44201,False
45010,False
17148,True
20071,False
18338,True
15365,False
17629,False
5804,False
18318,False
18337,True
15149,False
17400,False
18444,False
16589,True
20506,True
18652,False
15514,False
16155,False
18579,False
17986,False
10033,True
8429,True
479,False
17020,False
1029,False
18340,True
16964,False
18186,False
16908,False
100337,False
18529,False
16343,False
12815,True
17006,False
15031,True
19404,False
19619,False
19624_15055_15056,True
17643,False
24501,False
15068,False
3504,False
15081,False
20064_20110_43187,False
15823,False
19751,False
20049,False
20639,False
15137,False
19042,False
19457,True
15225,False
44751,False
17287,True
3948,False
20293,False
19513,False
19998,False
19999,False
20020,False
20021,False
20022,False
17002,False
22606,False
20292,False
100310,False
1705,False
2465,False
19253,False
16105,False
24322,False
15288,False
17396,False
2565,False
15342_19529_21553,False
18776,False
18775,False
2321,False
15498,False
5375,False
16733,False
16057,False
15482,False
15500,False
15478,False
587,False
20698,False
21315,False
17344,False
16147,False
20073,False
17424,False
21121,False
18431,False
3396,False
15530,False
15540,True
20334,True
15604,False
15588,False
15589_15594_15590,False
15591,False
18391,False
20061,False
24361,False
15668,False
19356,False
20568,False
1414,False
24482,False
24247,False
18432_19446_19447_19578,False
18731,False
15756,False
17769,False
16963,False
16193,False
16194,False
17303,False
16968,False
6741,False
16969,False
16947,False
7014,False
16941,False
16943,False
16959,False
17005,False
18762,True
15127,False
21655,False
15816,False
15817,False
15819,False
15758,True
15820,False
15828,False
19128,False
15842,False
15834,False
15837,False
18403_18414,False
15829,False
2648,False
17033,False
20001,False
20012,False
15494,False
6922,False
16678,False
100028,False
100022,False
19713,False
5527_43512,False
20065,False
20147,False
20296,False
15203_19825_22869,False
16146,False
15923,False
16125,False
16139,False
16140,False
17741,False
18745,True
19833,False
16749,True
16178,False
16181,False
16186,False
5464,False
17255,False
16210,False
5725,True
16137_16102,False
16221,False
16225,False
19246,False
1170,False
21650,False
2951,False
29000,False
17019,False
17032,False
16330,False
21360,False
20273,False
21667,False
16435_16434_16436,False
15219,False
24308,False
16175,True
16944,False
16948,False
20056,False
5291,False
17145,False
16488,False
16218,False
16493,False
16495,False
1422,False
3009,False
19835_21156,False
18246,True
20115_2438_4563,False
16556,False
15330,False
17094,True
17423,False
20288,False
16592,False
16593,False
16743,False
16890,False
16945,False
17955,False
18640,False
16667,False
2501,False
16680,False
21638,False
21639,False
16686,True
21640,False
16701_16702,False
16704,False
21193_17046,False
16721,False
524,False
16744,True
16791,False
18121,False
16800,False
18791,False
16914,False
16898,False
16918,False
16938,False
16919,False
17011,False
20054,False
17277,False
16866,False
16867,False
16868,False
16869,False
16870,False
16871,False
16872,False
16873,False
16874,False
16875,False
16876,False
16878,False
16879,False
16880,False
16881,False
16882,False
20052,False
42968,False
16922,False
16923,False
16924,False
16925,False
16927,False
16928,False
16929,False
16930,False
16931,False
16932,False
16934,False
16935,False
16936,False
16921,False
16937,False
20059,False
20062,False
17003,False
17008,False
17014,False
17026,False
17040,False
3130,False
17062,False
20131,False
4848,False
17150,True
20137,False
17163,False
18383,False
21146,False
1280,False
21073,False
17848,False
17843,False
17270,False
18134,False
19235,False
17758,False
17322,False
16877,False
16962,False
17342,False
19230,False
16953,False
17419,False
17420,False
17422,False
15525,False
17430,False
17431,False
17438,False
16032,False
17442,False
17443,False
17444,False
17445,False
17446,False
17447,False
17449,False
17450,False
17451,False
17452,False
17457,False
17470,False
17474,True
17475,True
919,False
18897,True
5665,False
6799,False
15654,False
413,False
18100,False
17647,False
19254,False
18185,False
19223,False
17719,False
42981,False
24321,False
37821,False
24431,False
17757,False
17761,False
316,False
17834,True
20636,False
20637,False
17913,False
5785,False
16338,False
20039,False
19608,False
20040,False
19594,False
16348,False
20575,False
18718,False
18872,True
20055,False
19934,False
2241,False
18390,False
6591,False
24637,False
31012,False
17765,False
17690,False
1068,False
421,False
17752,False
18365,True
21657,False
17592,False
15153,False
16970,False
6061,False
6188,False
5594,False
15183,True
15158,False
5910,False
2283,False
18356,False
5007,False
6087,False
6360,False
21008,False
3195,False
6386,False
18389,False
18392,False
44346,False
